gone,51,0.000428734
found,51,0.000428734
child,51,0.000428734
always,51,0.000428734
years,50,0.000420327
want,50,0.000420327
something,50,0.000420327
sit,50,0.000420327
between,50,0.000420327
talk,49,0.00041192
same,49,0.00041192
next,49,0.00041192
hour,49,0.00041192
even,49,0.00041192
cant,49,0.00041192
stay,48,0.000403514
quite,48,0.000403514
mistress,48,0.000403514
brought,48,0.000403514
almost,48,0.000403514
wouldnt,47,0.000395107
word,47,0.000395107
else,47,0.000395107
each,47,0.000395107
answer,47,0.000395107
sure,46,0.000386701
gave,46,0.000386701
full,46,0.000386701
words,45,0.000378294
turn,45,0.000378294
care,45,0.000378294
also,45,0.000378294
1,45,0.000378294
world,44,0.000369888
towards,44,0.000369888
return,44,0.000369888
present,44,0.000369888
perhaps,44,0.000369888
people,44,0.000369888
far,44,0.000369888
death,44,0.000369888
catherines,44,0.000369888
among,44,0.000369888
upstairs,43,0.000361481
unless,43,0.000361481
stood,43,0.000361481
near,43,0.000361481
hardly,43,0.000361481
few,43,0.000361481
entered,43,0.000361481
dean,43,0.000361481
chair,43,0.000361481
bad,43,0.000361481
yourself,42,0.000353075
walk,42,0.000353075
thats,42,0.000353075
hope,42,0.000353075
bear,42,0.000353075
sir,41,0.000344668
lay,41,0.000344668
worse,40,0.000336262
turned,40,0.000336262
together,40,0.000336262
table,40,0.000336262
seen,40,0.000336262
read,40,0.000336262
person,40,0.000336262
neither,40,0.000336262
least,40,0.000336262
further,40,0.000336262
dead,40,0.000336262
bid,40,0.000336262
anything,40,0.000336262
ye,39,0.000327855
things,39,0.000327855
son,39,0.000327855
name,39,0.000327855
light,39,0.000327855
lad,39,0.000327855
knew,39,0.000327855
hold,39,0.000327855
gutenberg,39,0.000327855
fear,39,0.000327855
days,39,0.000327855
black,39,0.000327855
believe,39,0.000327855
observed,38,0.000319449
kind,38,0.000319449
feel,38,0.000319449
countenance,38,0.000319449
couldnt,38,0.000319449
companion,38,0.000319449
voice,37,0.000311042
suppose,37,0.000311042
nobody,37,0.000311042
most,37,0.000311042
moment,37,0.000311042
kept,37,0.000311042
hate,37,0.000311042
hair,37,0.000311042
appeared,37,0.000311042
run,36,0.000302635
rest,36,0.000302635
minute,36,0.000302635
looking,36,0.000302635
less,36,0.000302635
gimmerton,36,0.000302635
either,36,0.000302635
cold,36,0.000302635
chapter,36,0.000302635
boy,36,0.000302635
shes,35,0.000294229
help,35,0.000294229
god,35,0.000294229
ask,35,0.000294229
within,34,0.000285822
show,34,0.000285822
road,34,0.000285822
remained,34,0.000285822
part,34,0.000285822
often,34,0.000285822
many,34,0.000285822
instead,34,0.000285822
chamber,34,0.000285822
call,34,0.000285822
bring,34,0.000285822
zillah,33,0.000277416
rose,33,0.000277416
ran,33,0.000277416
pleasure,33,0.000277416
opened,33,0.000277416
hurt,33,0.000277416
held,33,0.000277416
grew,33,0.000277416
garden,33,0.000277416
certain,33,0.000277416
called,33,0.000277416
works,32,0.000269009
used,32,0.000269009
use,32,0.000269009
theres,32,0.000269009
spoke,32,0.000269009
shut,32,0.000269009
nearly,32,0.000269009
live,32,0.000269009
indeed,32,0.000269009
fingers,32,0.000269009
fell,32,0.000269009
devil,32,0.000269009
brother,32,0.000269009
books,32,0.000269009
arm,32,0.000269009
turning,31,0.000260603
times,31,0.000260603
servant,31,0.000260603
really,31,0.000260603
muttered,31,0.000260603
hours,31,0.000260603
fit,31,0.000260603
except,31,0.000260603
drew,31,0.000260603
company,31,0.000260603
trouble,30,0.000252196
struck,30,0.000252196
please,30,0.000252196
notice,30,0.000252196
matter,30,0.000252196
living,30,0.000252196
glad,30,0.000252196
family,30,0.000252196
end,30,0.000252196
wished,29,0.00024379
tears,29,0.00024379
tea,29,0.00024379
spirit,29,0.00024379
settle,29,0.00024379
send,29,0.00024379
scarcely,29,0.00024379
mother,29,0.00024379
minutes,29,0.00024379
making,29,0.00024379
lie,29,0.00024379
interrupted,29,0.00024379
friend,29,0.00024379
dark,29,0.00024379
children,29,0.00024379
afraid,29,0.00024379
visit,28,0.000235383
strange,28,0.000235383
soul,28,0.000235383
sleep,28,0.000235383
says,28,0.000235383
ready,28,0.000235383
presence,28,0.000235383
o,28,0.000235383
new,28,0.000235383
inquired,28,0.000235383
hard,28,0.000235383
during,28,0.000235383
die,28,0.000235383
dear,28,0.000235383
cry,28,0.000235383
behind,28,0.000235383
arms,28,0.000235383
above,28,0.000235383
youre,27,0.000226977
wicked,27,0.000226977
wanted,27,0.000226977
sorry,27,0.000226977
sent,27,0.000226977
sense,27,0.000226977
seek,27,0.000226977
seat,27,0.000226977
repeated,27,0.000226977
hearth,27,0.000226977
happy,27,0.000226977
electronic,27,0.000226977
directly,27,0.000226977
commenced,27,0.000226977
angry,27,0.000226977
added,27,0.000226977
youve,26,0.00021857
white,26,0.00021857
whispered,26,0.00021857
tongue,26,0.00021857
thrushcross,26,0.00021857
remember,26,0.00021857
received,26,0.00021857
reason,26,0.00021857
need,26,0.00021857
manner,26,0.00021857
longer,26,0.00021857
laugh,26,0.00021857
late,26,0.00021857
laid,26,0.00021857
idea,26,0.00021857
former,26,0.00021857
doubt,26,0.00021857
candle,26,0.00021857
book,26,0.00021857
wonder,25,0.000210164
wild,25,0.000210164
walked,25,0.000210164
wait,25,0.000210164
subject,25,0.000210164
stand,25,0.000210164
sake,25,0.000210164
probably,25,0.000210164
pleased,25,0.000210164
none,25,0.000210164
means,25,0.000210164
length,25,0.000210164
joy,25,0.000210164
husband,25,0.000210164
find,25,0.000210164
feet,25,0.000210164
fancy,25,0.000210164
doors,25,0.000210164
close,25,0.000210164
afternoon,25,0.000210164
account,25,0.000210164
wall,24,0.000201757
uncle,24,0.000201757
try,24,0.000201757
terms,24,0.000201757
taking,24,0.000201757
summer,24,0.000201757
strong,24,0.000201757
sitting,24,0.000201757
servants,24,0.000201757
remain,24,0.000201757
raised,24,0.000201757
quiet,24,0.000201757
purpose,24,0.000201757
mean,24,0.000201757
kenneth,24,0.000201757
expression,24,0.000201757
doing,24,0.000201757
desire,24,0.000201757
deep,24,0.000201757
business,24,0.000201757
besides,24,0.000201757
afterwards,24,0.000201757
wife,23,0.00019335
water,23,0.00019335
uttered,23,0.00019335
upon,23,0.00019335
tried,23,0.00019335
th,23,0.00019335
short,23,0.00019335
seized,23,0.00019335
remarked,23,0.00019335
pretty,23,0.00019335
pity,23,0.00019335
neck,23,0.00019335
months,23,0.00019335
loved,23,0.00019335
lost,23,0.00019335
hush,23,0.00019335
horse,23,0.00019335
grave,23,0.00019335
girl,23,0.00019335
gate,23,0.00019335
followed,23,0.00019335
floor,23,0.00019335
features,23,0.00019335
fast,23,0.00019335
earth,23,0.00019335
closed,23,0.00019335
change,23,0.00019335
blood,23,0.00019335
youd,22,0.000184944
woman,22,0.000184944
wind,22,0.000184944
true,22,0.000184944
taken,22,0.000184944
speech,22,0.000184944
silent,22,0.000184944
silence,22,0.000184944
second,22,0.000184944
seated,22,0.000184944
reached,22,0.000184944
parlour,22,0.000184944
park,22,0.000184944
notion,22,0.000184944
nay,22,0.000184944
moors,22,0.000184944
masters,22,0.000184944
guess,22,0.000184944
friends,22,0.000184944
four,22,0.000184944
foundation,22,0.000184944
fine,22,0.000184944
fathers,22,0.000184944
early,22,0.000184944
e,22,0.000184944
dog,22,0.000184944
crying,22,0.000184944
temper,21,0.000176537
sweet,21,0.000176537
state,21,0.000176537
snow,21,0.000176537
seeing,21,0.000176537
removed,21,0.000176537
promise,21,0.000176537
mouth,21,0.000176537
library,21,0.000176537
laughed,21,0.000176537
large,21,0.000176537
free,21,0.000176537
forth,21,0.000176537
eye,21,0.000176537
doctor,21,0.000176537
demanded,21,0.000176537
creature,21,0.000176537
course,21,0.000176537
corner,21,0.000176537
cause,21,0.000176537
breath,21,0.000176537
bit,21,0.000176537
air,21,0.000176537
absence,21,0.000176537
yours,20,0.000168131
wrong,20,0.000168131
winter,20,0.000168131
whom,20,0.000168131
twenty,20,0.000168131
truth,20,0.000168131
suffer,20,0.000168131
stranger,20,0.000168131
step,20,0.000168131
sound,20,0.000168131
sometimes,20,0.000168131
six,20,0.000168131
sight,20,0.000168131
reach,20,0.000168131
oclock,20,0.000168131
maister,20,0.000168131
mad,20,0.000168131
letter,20,0.000168131
immediately,20,0.000168131
hed,20,0.000168131
heaven,20,0.000168131
ground,20,0.000168131
glance,20,0.000168131
forward,20,0.000168131
entirely,20,0.000168131
died,20,0.000168131
